ID,IDPAIS,IDPROVINCIA,IDLOCALIDAD,IDPARTIDO,DIRECCION,LOCALIDAD,PAIS,PARTIDO,PROVINCIA,DIRECCION_CONCAT,LOCATION_GOOGLE,PUNTO_GOOGLE,LATITUDE_GOOGLE,LONGITUDE_GOOGLE,ALTITUDE_GOOGLE,LOCATION_OSM,PUNTO_OSM,LATITUDE_OSM,LONGITUDE_OSM,ALTITUDE_OSM,LONGITUDE_GOOGLE_MERCATOR,LATITUDE__GOOGLE_MERCATOR,LONGITUDE_OSM_MERCATOR,LATITUDE__OSM_MERCATOR
1467261,0,3,3154,171,RN9 209,TIO PUJIO,ARGENTINA,GENERAL SAN MARTIN,CORDOBA,RN9 209,TIO PUJIO,GENERAL SAN MARTIN,CORDOBA,ARGENTINA,RN9 209, Tío Pujio, Córdoba, Argentina,(-32.2841606, -63.3568869, 0.0),-322841606,-633568869,0.0,Ruta Nacional 1V09, Tío Pujio, Municipio de Tío Pujio, Pedanía Yucat, Departamento General San Martín, Córdoba, X5900, Argentina,(-32.2824067, -63.358489, 0.0),-322824067,-63358489,0.0,-7052856387955020,-38006691930829300,-7053034732911220,-3800438250135420
1467263,0,3,2975,168,AV PERÓN 264,LA CALERA,ARGENTINA,COLON,CORDOBA,AV PERÓN 264,LA CALERA,COLON,CORDOBA,ARGENTINA,Av. Juan Domingo Perón 264, X5151 La Calera, Córdoba, Argentina,(-31.3492646, -64.336795, 0.0),-313492646,-64336795,0.0,La Calera, Pedanía Calera Norte, Departamento Colón, Córdoba, X5111, Argentina,(-31.3491546, -64.3387509, 0.0),-313491546,-643387509,0.0,-7161939258671220,-3678191354206980,-7162156988463270,-3678177015837660
1467265,0,3,2940,167,RUTA 19 KM 33,CORDOBA,ARGENTINA,CAPITAL,CORDOBA,RUTA 19 KM 33,CORDOBA,CAPITAL,CORDOBA,ARGENTINA,RN19, Córdoba, Argentina,(-31.3976231, -64.1282413, 0.0),-313976231,-641282413,0.0,,,,,,-7138723166984170,-3684496452731250,,
1467267,0,3,2940,167,COLECTORA SUR SN,CORDOBA,ARGENTINA,CAPITAL,CORDOBA,COLECTORA SUR SN,CORDOBA,CAPITAL,CORDOBA,ARGENTINA,Colectora, Córdoba, Argentina,(-31.4319886, -64.11145710000001, 0.0),-314319886,-6411145710000000,0.0,,,,,,-7136854758386800,-36889790842488300,,
"1467271,0,3,2940,167,SUCRE Y P. ZÁRATE FERNÁNDEZ SN,CORDOBA,ARGENTINA,CAPITAL,CORDOBA,SUCRE Y P. ZÁRATE FERNÁNDEZ SN,CORDOBA,CAPITAL,CORDOBA,ARGENTINA,San Lorenzo 131 Planta 2° ""O"", Nueva Córdoba, X5000AZC, X5000 AZC, Córdoba, Argentina,(-31.42211709999999, -64.18357929999999, 0.0),-3142211709999990,-6418357929999990,0.0,,,,,,-7144883364965690,-36876912789036300,,"
1467272,0,3,2940,167,SAN MARTIN389,CORDOBA,ARGENTINA,CAPITAL,CORDOBA,SAN MARTIN389,CORDOBA,CAPITAL,CORDOBA,ARGENTINA,San Martín 389, X5022 Córdoba, Argentina,(-31.4115834, -64.1822624, 0.0),-314115834,-641822624,0.0,,,,,,-7144736768328260,-36863172344819100,,
1467274,0,3,2940,167,AV MONSEÑOR PABLO CABRERA 5400,CORDOBA,ARGENTINA,CAPITAL,CORDOBA,AV MONSEÑOR PABLO CABRERA 5400,CORDOBA,CAPITAL,CORDOBA,ARGENTINA,E53 5400, X5008HJX Córdoba, Argentina,(-31.3523989, -64.2025683, 0.0),-313523989,-642025683,0.0,Avenida Monseñor Pablo Cabrera, Córdoba, Municipio de Córdoba, Pedanía Capital, Departamento Capital, Córdoba, X5000, Argentina,(-31.3159505, -64.2170531, 0.0),-313159505,-642170531,0.0,-7146997210776360,-3678599913535130,-714860965133661,-3673849666947620
1467276,0,3,2940,167,AV. DON BOSCO 5195,CORDOBA,ARGENTINA,CAPITAL,CORDOBA,AV. DON BOSCO 5195,CORDOBA,CAPITAL,CORDOBA,ARGENTINA,Av. Don Bosco 5195, Córdoba, Argentina,(-31.402519, -64.2529292, 0.0),-31402519,-642529292,0.0,5195, Avenida Don Bosco, Teodoro Felds, Córdoba, Municipio de Córdoba, Pedanía Capital, Departamento Capital, Córdoba, X5000, Argentina,(-31.402247966666668, -64.25086313908047, 0.0),-31402247966666600,-6425086313908040,0.0,-7152603360520250,-36851349730273400,-7152373367670740,-36850996241542300
1467277,0,3,2940,167,CAPILLA DE LOS REMEDIOS 7373,CORDOBA,ARGENTINA,CAPITAL,CORDOBA,CAPILLA DE LOS REMEDIOS 7373,CORDOBA,CAPITAL,CORDOBA,ARGENTINA,Camino A Capilla de los Remedios 7373, Córdoba, Argentina,(-31.4548124, -64.0844721, 0.0),-314548124,-640844721,0.0,,,,,,-7133850801927740,-36919571259310200,,
1467278,0,3,2940,167,BV LOS ALEMANES 3284,CORDOBA,ARGENTINA,CAPITAL,CORDOBA,BV LOS ALEMANES 3284,CORDOBA,CAPITAL,CORDOBA,ARGENTINA,De los Alemanes 3284, X5022EOR Córdoba, Argentina,(-31.3432486, -64.2138346, 0.0),-313432486,-642138346,0.0,,,,,,-7148251369555490,-36774072003726900,,
1467279,0,3,2940,167,CALLE PUB C DE CORREO 12 KM 25,CORDOBA,ARGENTINA,CAPITAL,CORDOBA,CALLE PUB C DE CORREO 12 KM 25,CORDOBA,CAPITAL,CORDOBA,ARGENTINA,Córdoba, Cordoba, Argentina,(-31.42008329999999, -64.1887761, 0.0),-3142008329999990,-641887761,0.0,,,,,,-71454618700954400,-3687425972490560,,
1467282,0,3,2940,167,LIBERTAD 1364,CORDOBA,ARGENTINA,CAPITAL,CORDOBA,LIBERTAD 1364,CORDOBA,CAPITAL,CORDOBA,ARGENTINA,Libertad 1364, X5004 FED, Córdoba, Argentina,(-31.4083068, -64.1668919, 0.0),-314083068,-641668919,0.0,1364, Libertad, General Paz, Córdoba, Municipio de Córdoba, Pedanía Capital, Departamento Capital, Córdoba, X5004, Argentina,(-31.40829923265306, -64.1671963632653, 0.0),-3140829923265300,-641671963632653,0.0,-7143025732095030,-36858898573419100,-714305962479069,-36858888703265600
1467284,0,3,2940,167,D ALVAREZ 7842,CORDOBA,ARGENTINA,CAPITAL,CORDOBA,D ALVAREZ 7842,CORDOBA,CAPITAL,CORDOBA,ARGENTINA,Tte. Gral. Donato Alvarez 7842, Córdoba, Argentina,(-31.33135789999999, -64.263598, 0.0),-3133135789999990,-64263598,0.0,,,,,,-7153791005903630,-367585745790079,,
1467287,0,3,2940,167,SABATINI 4436,CORDOBA,ARGENTINA,CAPITAL,CORDOBA,SABATINI 4436,CORDOBA,CAPITAL,CORDOBA,ARGENTINA,Av. Amadeo Sabattini 4436, X5006KQW Córdoba, Argentina,(-31.4367132, -64.1299052, 0.0),-314367132,-641299052,0.0,,,,,,-7138908391484900,-36895954889261300,,
1467292,0,3,2940,167,DIEGO DE TORRES 796,CORDOBA,ARGENTINA,CAPITAL,CORDOBA,DIEGO DE TORRES 796,CORDOBA,CAPITAL,CORDOBA,ARGENTINA,Diego de Torres 796, X5006GDN Córdoba, Argentina,(-31.4184077, -64.1422443, 0.0),-314184077,-641422443,0.0,796, Diego de Torres, Müller, Córdoba, Municipio de Córdoba, Pedanía Capital, Departamento Capital, Córdoba, X5006, Argentina,(-31.418324304081633, -64.14228376530613, 0.0),-31418324304081600,-6414228376530610,0.0,-71402819738137500,-3687207397097210,-7140286367071530,-36871965185314800
1467296,0,3,2975,168,SARGENTO CABRAL 916,LA CALERA,ARGENTINA,COLON,CORDOBA,SARGENTO CABRAL 916,LA CALERA,COLON,CORDOBA,ARGENTINA,Sargento Cabral 916, X5151 La Calera, Córdoba, Argentina,(-31.3575898, -64.3345873, 0.0),-313575898,-643345873,0.0,Sargento Cabral, Calera Central, La Calera, Pedanía Calera Norte, Departamento Colón, Córdoba, X5111, Argentina,(-31.3542012, -64.3334143, 0.0),-313542012,-643334143,0.0,-7161693498631400,-367927658280581,-7161562920868700,-3678834851417240
1467297,0,3,4015,186,SUECIA 211,MALAGUEÑO,ARGENTINA,SANTA MARIA,CORDOBA,SUECIA 211,MALAGUEÑO,SANTA MARIA,CORDOBA,ARGENTINA,Suecia 211, X5001 Malagueño, Córdoba, Argentina,(-31.441348, -64.34881399999999, 0.0),-31441348,-6434881399999990,0.0,,,,,,-7163277207631070,-36902002078524700,,
1467298,0,3,3733,182,SAN MARTIN 12,SANTIAGO TEMPLE,ARGENTINA,RIO SEGUNDO,CORDOBA,SAN MARTIN 12,SANTIAGO TEMPLE,RIO SEGUNDO,CORDOBA,ARGENTINA,San Martin, Santiago Temple, Córdoba, Argentina,(-31.3865559, -63.419131, 0.0),-313865559,-63419131,0.0,San Martin, Santiago Temple, Municipio de Santiago Temple, Pedanía Oratorio de Peralta, Departamento Río Segundo, Córdoba, X5124, Argentina,(-31.3865345, -63.4191315, 0.0),-313865345,-634191315,0.0,-7059785369471910,-36830531979535100,-7059785425131650,-36830504073805800
1467300,0,3,4115,188,J.B.AMBROSENTTI 122,RIO TERCERO,ARGENTINA,TERCERO ARRIBA,CORDOBA,J.B.AMBROSENTTI 122,RIO TERCERO,TERCERO ARRIBA,CORDOBA,ARGENTINA,Juan B. Ambrosetti 122, Río Tercero, Córdoba, Argentina,(-32.175014, -64.10335010000001, 0.0),-32175014,-6410335010000000,0.0,,,,,,-7135952291274940,-37863059226711,,
1467304,0,3,3732,182,J EMILIANO CLARA 1337,RIO SEGUNDO,ARGENTINA,RIO SEGUNDO,CORDOBA,J EMILIANO CLARA 1337,RIO SEGUNDO,RIO SEGUNDO,CORDOBA,ARGENTINA,Emiliano Clara, Villa del Rosario, Córdoba, Argentina,(-31.5551365, -63.52621019999999, 0.0),-315551365,-6352621019999990,0.0,Emiliano Clara, Teresa de Calcuta, Villa del Rosario, Municipio de Villa del Rosario, Pedanía Villa del Rosario, Departamento Río Segundo, Córdoba, X5963, Argentina,(-31.5550578, -63.5261463, 0.0),-315550578,-635261463,0.0,-7071705371490460,-3705055998053130,-7071698258175000,-3705045717029520
1467306,0,3,3732,182,9 DE JULIO 161,RIO SEGUNDO,ARGENTINA,RIO SEGUNDO,CORDOBA,9 DE JULIO 161,RIO SEGUNDO,RIO SEGUNDO,CORDOBA,ARGENTINA,Av. 9 de Julio 161, Río Segundo, Córdoba, Argentina,(-31.658009, -63.9008853, 0.0),-31658009,-639008853,0.0,161, 9 de Julio, Pilar, Municipio de Pilar, Pedanía Pilar, Departamento Río Segundo, Córdoba, X5972, Argentina,(-31.675629045833332, -63.87465287083333, 0.0),-31675629045833300,-6387465287083330,0.0,-7113414012835380,-3718502238725630,-7110493832178270,-3720806808503410
1467308,0,3,3732,182,VENEZUELA 3854,RIO SEGUNDO,ARGENTINA,RIO SEGUNDO,CORDOBA,VENEZUELA 3854,RIO SEGUNDO,RIO SEGUNDO,CORDOBA,ARGENTINA,Venezuela, Río Segundo, Córdoba, Argentina,(-31.6510193, -63.8976277, 0.0),-316510193,-638976277,0.0,Venezuela, Carrara, Luis Carrara, Villa del Rosario, Municipio de Villa del Rosario, Pedanía Villa del Rosario, Departamento Río Segundo, Córdoba, X5963, Argentina,(-31.5637208, -63.5288231, 0.0),-315637208,-635288231,0.0,-7113051378462170,-37175881594845700,-7071996238187950,-3706177465512280
1467309,0,3,3723,182,RUTA PROV N° 10 KM 125,LAS JUNTURAS,ARGENTINA,RIO SEGUNDO,CORDOBA,RUTA PROV N° 10 KM 125,LAS JUNTURAS,RIO SEGUNDO,CORDOBA,ARGENTINA,RP10, Córdoba, Argentina,(-31.8307174, -63.4470511, 0.0),-318307174,-634470511,0.0,,,,,,-7062893420786800,-3741110110062660,,
1467310,0,3,3907,185,MITRE 912,LOMA DE LOS INDIOS,ARGENTINA,SAN JUSTO,CORDOBA,MITRE 912,LOMA DE LOS INDIOS,SAN JUSTO,CORDOBA,ARGENTINA,San Justo Department, Cordoba, Argentina,(-31.0261488, -62.4504154, 0.0),-310261488,-624504154,0.0,,,,,,-695194844215641,-36361455286472700,,
1467312,0,3,3156,171,PAZ JOSE C 3450,VILLA MARIA,ARGENTINA,GENERAL SAN MARTIN,CORDOBA,PAZ JOSE C 3450,VILLA MARIA,GENERAL SAN MARTIN,CORDOBA,ARGENTINA,Calle José Clemente Paz 3450, San Andres, Provincia de Buenos Aires, Argentina,(-34.5696211, -58.5422606, 0.0),-345696211,-585422606,0.0,La Paz, Municipio de La Paz, Pedanía Talas, Departamento San Javier, Córdoba, X5870, Argentina,(-32.2174808, -65.0482102, 0.0),-322174808,-650482102,0.0,-6516894639879120,-41055470964153600,-7241133636477820,-37918923395488100
1467321,0,3,3732,182,SARMIENTO 464,RIO SEGUNDO,ARGENTINA,RIO SEGUNDO,CORDOBA,SARMIENTO 464,RIO SEGUNDO,RIO SEGUNDO,CORDOBA,ARGENTINA,Bv. Sarmiento 464, Río Segundo, Córdoba, Argentina,(-31.6549067, -63.90807090000001, 0.0),-316549067,-6390807090000000,0.0,464, Sarmiento, San Vicente, San Vicente de Paul, Villa del Rosario, Municipio de Villa del Rosario, Pedanía Villa del Rosario, Departamento Río Segundo, Córdoba, 5963, Argentina,(-31.55269754897959, -63.539736536734694, 0.0),-3155269754897950,-63539736536734600,0.0,-7114213910168420,-3718096526414850,-7073211116408060,-3704737388194580
1467322,0,3,3732,182,PARQUE INDUSTRIAL V.D.R,RIO SEGUNDO,ARGENTINA,RIO SEGUNDO,CORDOBA,PARQUE INDUSTRIAL V.D.R,RIO SEGUNDO,RIO SEGUNDO,CORDOBA,ARGENTINA,Mendoza 669, X5960 Río Segundo, Córdoba, Argentina,(-31.6470735, -63.90932410000001, 0.0),-316470735,-6390932410000000,0.0,,,,,,-7114353415754280,-3717072177154350,,
1467323,0,3,3732,182,RUTA C45,RIO SEGUNDO,ARGENTINA,RIO SEGUNDO,CORDOBA,RUTA C45,RIO SEGUNDO,RIO SEGUNDO,CORDOBA,ARGENTINA,RP C45, Río Segundo, Córdoba, Argentina,(-31.6414849, -63.91739159999999, 0.0),-316414849,-6391739159999990,0.0,,,,,,-7115251485746260,-3716341407479740,,
1467326,0,3,3198,172,DEAN FUNES 446,DEAN FUNES,ARGENTINA,ISCHILIN,CORDOBA,DEAN FUNES 446,DEAN FUNES,ISCHILIN,CORDOBA,ARGENTINA,Deán Funes, Cordoba, Argentina,(-30.4240924, -64.349403, 0.0),-304240924,-64349403,0.0,Deán Funes, Municipio de Deán Funes, Pedanía Toyo, Departamento Ischilín, Córdoba, 5200, Argentina,(-30.4250328, -64.3526894, 0.0),-304250328,-643526894,0.0,-71633427748111500,-35581802798022100,-7163708615185690,-35583016821625600
1467328,0,3,3715,182,SAN MARTIN 1067,CALCHIN OESTE,ARGENTINA,RIO SEGUNDO,CORDOBA,SAN MARTIN 1067,CALCHIN OESTE,RIO SEGUNDO,CORDOBA,ARGENTINA,Av. San Martín, Calchín, Córdoba, Argentina,(-31.6671053, -63.1971891, 0.0),-316671053,-631971891,0.0,San Martín, Pozo del Molle, Municipio de Pozo del Molle, Pedanía Calchín, Departamento Río Segundo, Córdoba, X5960, Argentina,(-32.0205661, -62.9173075, 0.0),-320205661,-629173075,0.0,-703507891017822,-3719691911922900,-7003922632983810,-3766010550213030
1467329,0,3,3732,182,ZONA RURAL,RIO SEGUNDO,ARGENTINA,RIO SEGUNDO,CORDOBA,ZONA RURAL,RIO SEGUNDO,RIO SEGUNDO,CORDOBA,ARGENTINA,Río Segundo, Cordoba, Argentina,(-31.650785, -63.9058453, 0.0),-31650785,-639058453,0.0,Río Segundo, Municipio de Río Segundo, Pedanía Pilar, Departamento Río Segundo, Córdoba, X5960, Argentina,(-31.6501467, -63.9116179, 0.0),-316501467,-639116179,0.0,-7113966157509710,-37175575200518600,-711460876040227,-37174740498935300
